1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,5,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
1,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,2,5,5,5,5,5,2,2,2,2,5,5,2,2,2,2,2,2,1,1,1,1
1,1,5,5,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,5,5,2,2,2,2,2,2,1,1,1,1
1,1,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2,2,2,5,5,5,5,2,2,2,2,5,5,1,1,1,1
1,1,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,2,2,5,5,2,2,2,5,5,5,2,2,2,2,5,5,1,1,1,1,1
1,1,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,5,1,1,5,5,5,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,1
1,1,5,5,5,5,5,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,5,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,2,2,1,5,5,5,5,5,1,5,2,2,2,2,2,2,5,5,5,5,2,2,2,2,5,5,5,1,1,1,1,1,1
1,1,5,5,5,5,5,2,1,5,2,2,5,5,1,2,2,2,5,5,5,5,5,1,2,2,2,2,2,2,5,5,5,5,5,2,2,2,2,5,5,5,1,1,1,1,1,1
1,2,5,5,5,5,2,2,1,5,2,2,5,5,1,2,2,2,5,5,5,5,5,1,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,2,5,5,1,1,1,1,1,1
1,1,5,5,5,2,2,2,2,5,5,5,5,5,1,2,5,5,5,5,5,5,5,1,2,2,2,2,2,2,5,5,1,1,1,1,1,1,1,2,2,5,5,1,1,1,1,1
1,1,2,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,1,1,1,2,2,2,2,2,5,5,5,1,5,5,5,2,2,2,2,5,1,1,1,1,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,1,2,2,2,2,2,2,2,2,1,5,8,5,2,2,2,2,2,2,1,1,1,1
1,1,1,5,2,2,2,2,2,2,2,2,2,2,5,5,5,2,2,2,2,5,5,5,5,1,5,2,2,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,1,1,1,1
1,1,1,5,5,5,2,2,2,2,2,2,2,2,5,5,5,2,2,2,1,1,5,5,5,1,5,5,2,2,2,2,2,2,2,2,2,2,5,5,5,2,2,2,1,1,1,1
1,1,1,5,5,5,5,2,2,2,2,2,2,2,1,5,5,5,5,5,1,1,1,1,1,1,5,5,2,2,2,2,2,5,1,2,2,2,5,2,5,2,2,2,1,1,1,1
1,1,1,5,5,5,5,5,5,5,5,2,2,2,1,5,5,5,5,5,1,1,2,2,1,1,5,5,2,2,2,2,5,5,1,5,5,5,5,5,5,2,2,2,2,1,1,1
1,1,1,1,5,5,5,5,5,5,5,5,2,2,1,1,1,1,1,1,1,1,2,2,5,5,5,5,5,5,5,5,5,5,1,5,8,5,2,2,2,2,2,2,2,1,1,1
1,1,1,1,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,2,5,5,5,1,1,1
1,1,1,1,1,1,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,1,2,2,2,5,8,5,2,5,8,5,1,1,1
1,1,1,1,1,1,1,1,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,1,2,2,2,5,5,5,2,5,5,5,1,1,1
1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,20,21,22,23,24,25,26,27
0,0,0,20,3,3,0,2,0
28,29,30,31,33
2,1,0,1,1
34,35,36,37,38,39,40
0,1,1,1,0,0,1
